id,source_en,system,translation,language,script_fidelity,empty,labse_cosine
379,How can I resolve a problem where my card won't go through at all?,gptoss,card එක through වන්නේ නැහැ කියලා problem එක resolve කරන්නේ කොහොමද?,sinhala,0.5454545454545454,False,0.8384706
403,How do I change LKR to USD?,gptoss,LKR to USD change කරන්නේ කොහොමද?,sinhala,0.46153846153846156,False,0.9660497
418,Can I change to another currency?,gptoss,මට වෙනත් currency එකට change කරගන්න පුළුවද?,sinhala,0.6111111111111112,False,0.9405341
419,"I need USD not LKR, how do I change it?",gptoss,"USD අවශ්‍යයි, LKR නැහැ. change කරන්නේ කොහොමද?",sinhala,0.6571428571428571,False,0.93006206
459,I need help with a lost card,gptoss,lost card එකට help එකක් අවශ්‍යයි,sinhala,0.5384615384615384,False,0.89360136
484,How old do we have to be?,gptoss,අපි කොච්චරක් වයස තියෙන්නේ?,sinhala,1.0,False,0.8139336
499,If my kids wanted to use your service how old would they have to be?,gptoss,"මගේ kids ඔබේ service භාවිතා කිරීමට අවශ්‍ය වන්නේ නම්, ඔවුන්ට කොච්චර වයස කුමක් විය යුතුද?",sinhala,0.8428571428571429,False,0.9005197
534,What do I do if the bank machine won't accept my PIN attempts anymore?,gptoss,බැංකු මැෂින් එකට මගේ PIN උත්සාහයන් තවදුරටත් පිළිගන්නෙ නැත්නම් මට මොකද කරන්න ඕ?,sinhala,0.9538461538461539,False,0.9083533
539,I'v exhausted all the of times I can try my PIN,gptoss,මට PIN එක උත්තරය ලබාගන්නට හැකි වාර ගණන් ඉවරා කරලා තියෙයි,sinhala,0.9347826086956522,False,0.76525533
579,Can you help my fix my contactless?,gptoss,ඔබට මට contactless card එක fix කිරීමට උදව් කරන්න පුළුවද?,sinhala,0.6086956521739131,False,0.831631
619,Will topping up by transfer lead to a charge on my account?,gptoss,Transfer එකෙන් topping up කිරීම account එකට charge එකක් ලැබෙනද?,sinhala,0.4339622641509434,False,0.8258698
628,Will I be charged for a SEPA transfer?,gptoss,SEPA transfer එකට ගාස් එකක් ගෙවෙනද?,sinhala,0.5862068965517241,False,0.9002601
659,"I topped up by card a while ago and it's still pending, surely it should be done by now?",gptoss,"මට කාඩ් එකෙන් ටොප්‑අප් කරලා තියෙන්නේ කාලයක්, නමුත් තවද pending එකයි, දැන් හොඳටම විය යුතුයි",sinhala,0.9041095890410958,False,0.7756211
661,top up did not complete,gptoss,top up සම්පූර්ණ වුනේ නැහැ,sinhala,0.7619047619047619,False,0.95917916
699,Can I cancel a transfer if is already processed?,gptoss,"මට transfer එක cancel කරගන්න පුළුවද, එය already processed වුනාද?",sinhala,0.4339622641509434,False,0.87406975
736,Tell me if there are any top-up limits?,gptoss,ඔබට top‑up සීමා තියෙනවාද කියලා දන්වන්න,sinhala,0.84375,False,0.7717402
739,Can I top-up as much as I want?,gptoss,මට අවශ්‍ය පරිමාණයක් top-up කරගන්න පුළුවද?,sinhala,0.8484848484848485,False,0.8445677
746,Do you have a top-up limit?,gptoss,ඔබට top‑up සීමාවක් තියෙනද?,sinhala,0.7619047619047619,False,0.91247976
765,The amount of cash I received was incorrect,gptoss,මට ලැබුන cash එකේ amount වැරදි විය,sinhala,0.6428571428571429,False,0.90341574
779,"I tried to get Rs 100,000 but I just got Rs 20,000",gptoss,"මට රු 100,000 ලබාගන්න උත්සාහය කළෙමි, නමුත් මට රු 20,000 පමණක් ලැබුණි",sinhala,1.0,False,0.89878255
792,I didn't receive all the cash I asked for,gptoss,මට ඉල්ලූ cash සෑමක් ලැබුනොත් නැහැ,sinhala,0.8571428571428571,False,0.8563623
801,I was charged a fee after using my card and I shouldn't have been.,gptoss,"card එක භාවිතා කරලා fee එකක් ගෙවී, මට එය අය නොවිය යුතුයි.",sinhala,0.8409090909090909,False,0.789827
819,Why would I be charged a fee for card payment?,gptoss,Card payment එකට මට fee එකක් ගෙවෙනුත් ඇයි?,sinhala,0.5882352941176471,False,0.8912797
859,I sent money.  They haven't received it.,gptoss,මට මුදල් transfer කරලා තියෙයි. ඔවුන්ට එය ලැබෙලා නැහැ.,sinhala,0.813953488372093,False,0.87096035
864,Where is the transaction I made to a friend?,gptoss,මට මිතුරෙකුට කළ transaction කොහොමද?,sinhala,0.6333333333333333,False,0.7593274
899,How can I use American Express to add money to my account?,gptoss,American Express භාවිතා කරලා මගේ account එකට මුදල් එකතුළන හැටිද?,sinhala,0.5925925925925926,False,0.9053823
923,Is there an option to have a virtual card?,gptoss,වෙරුවල් කාඩ් එකක් ලබාගන්න විකල්පයක් තියෙනද?,sinhala,1.0,False,0.87701035
935,Is this where I order a virtual card?,gptoss,මෙහි virtual card එක order කරන එකද?,sinhala,0.42857142857142855,False,0.8891599
939,Where can I order a virtual card?,gptoss,වෙබ් අඩ්‍රස් එකෙන් virtual card එකක් ඇනවුම් කරගන්න පුළුවා?,sinhala,0.7708333333333334,False,0.8163264
979,"I am traveling to Germany, Will I be able to use my card there?",gptoss,"මම ගමන් කරනවා ජර්මනියට, එතැන card භාවිතා කරගන්න පුළුවද?",sinhala,0.9111111111111111,False,0.83337426
1019,I went to top up and it is no longer there.  Was it sent back?,gptoss,"මට top up යන එකට ගියාම, ඒක දැන් නැහැ. එය ආපසු යවලාද?",sinhala,0.868421052631579,False,0.81996727
1027,The app reverted my action when I topped up.,gptoss,මට top-up කිරීමේදී app එක මගේ ක්‍රියාව revert කරලා.,sinhala,0.65,False,0.88962156
1031,has my top-up has been cancelled,gptoss,මගේ top-up එක අවලංගු වුණාද?,sinhala,0.7619047619047619,False,0.8403721
1059,"I Submitted a cheque couple days ago, nothing happened to my account yet.Would you please check What could be the possible issue?",gptoss,"මට කිහිප දිනකට පෙර cheque එකක් යවලා තියෙයි, account එකට තවදක් කිසිවක් වෙලා නැහැ. කරුණාකර බලලා දෙන්න. කුමක් issue එකක් විය හැක?",sinhala,0.8217821782178217,False,0.8945191
1099,Payment i did not do,gptoss,මෙම payment එක මට කරලා නැහැ,sinhala,0.6818181818181818,False,0.82820237
1106,I'm not familiar with a card payment.,gptoss,මට card payment එක හොඳින් හඳුනෙ නැහැ.,sinhala,0.6333333333333333,False,0.87757534
1119,In my statement there is a payment that is I do not recognize,gptoss,"මගේ statement එකේ එක payment එකක් තියෙන්නේ, මට ඒක හඳුනාගන්නෙ නැහැ",sinhala,0.7037037037037037,False,0.87336415
1139,How can I modify my details?,gptoss,මගේ විස්තරයන් වෙනස් කරන්න පුළුවද?,sinhala,1.0,False,0.8010657
1179,Do I need to verify my identity to use my account?,gptoss,"මට මගේ identity verify කරන්න ඕනද, account එක use කරන්න?",sinhala,0.45454545454545453,False,0.8926421
1219,I can not get the app to know it is me.,gptoss,මට ඇප් එකට මටමයි කියලා හඳුනාගන්න බැහැ.,sinhala,1.0,False,0.8260987
1227,How do I show this stupid system that this is really my identity?,gptoss,මෙම මූर्खා සමග මගේ පරිච්ඡය ඇත්තේ නැයි දැක්කාද?,sinhala,0.9210526315789473,False,0.32290047
1259,what is the process for setting up a pin,gptoss,PIN සකස් කිරීමේ ක්‍රියාව කුමක්ද?,sinhala,0.8846153846153846,False,0.773334
1274,I can not find my card pin.,gptoss,මට card PIN එක සොයාගන්න බැරිලා.,sinhala,0.72,False,0.8212807
1276,Why can't I find my PIN?,gptoss,PIN එක හොයාගන්න බැරින්නේ ඇයි?,sinhala,0.875,False,0.899432
1299,Am I able to choose my card?,gptoss,මට card එක තෝරාගන්න පුළුවද?,sinhala,0.8181818181818182,False,0.8830927
1304,Do I get to choose between Visa and Mastercard?,gptoss,Visa සහ Mastercard අතර තෝරාගන්න පුළුවද?,sinhala,0.5757575757575758,False,0.920969
1332,how can i top up?,gptoss,top-up කරන්න කොහොමද?,sinhala,0.6875,False,0.82310605
1339,Will my friend be able to top off my account?,gptoss,මගේ මිතුරට මගේ ගිණුමට top-up කරන්න පුළුවද?,sinhala,0.8529411764705882,False,0.8623856
