id,image_path,primary_language,scripts,condition,ground_truth
0163,screenshots/augmented/synthetic_bank_0163_rot.png,Tamil,Tamil,rotation,"18:45
4G
Nova Mobile Banking
Secure transaction centre
URGENT
GBP 330.10
நீங்கள் அறியாத பரிவர்த்தனை பதிவாகியுள்ளது.
Date & time
23 Jan 2024 • 08:05
Reference
NMB-2401-118351
Error code
UEC-982
Issue
Unauthorized transaction
Secure account
Back to activity"
0163,screenshots/augmented/synthetic_bank_0163_lowres.png,Tamil,Tamil,low-resolution,"18:45
4G
Nova Mobile Banking
Secure transaction centre
URGENT
GBP 330.10
நீங்கள் அறியாத பரிவர்த்தனை பதிவாகியுள்ளது.
Date & time
23 Jan 2024 • 08:05
Reference
NMB-2401-118351
Error code
UEC-982
Issue
Unauthorized transaction
Secure account
Back to activity"
0164,screenshots/synthetic_bank_0164.png,English,Latin,clean,"18:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 2,201.54
We could not complete this cash withdrawal.
Date & time
17 Nov 2025 • 11:34
Reference
NMB-2511-114055
Error code
TRM-665
Issue
Cash withdrawal failure
Get help
Back to activity"
0164,screenshots/augmented/synthetic_bank_0164_blur.png,English,Latin,blur,"18:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 2,201.54
We could not complete this cash withdrawal.
Date & time
17 Nov 2025 • 11:34
Reference
NMB-2511-114055
Error code
TRM-665
Issue
Cash withdrawal failure
Get help
Back to activity"
0164,screenshots/augmented/synthetic_bank_0164_rot.png,English,Latin,rotation,"18:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 2,201.54
We could not complete this cash withdrawal.
Date & time
17 Nov 2025 • 11:34
Reference
NMB-2511-114055
Error code
TRM-665
Issue
Cash withdrawal failure
Get help
Back to activity"
0164,screenshots/augmented/synthetic_bank_0164_lowres.png,English,Latin,low-resolution,"18:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 2,201.54
We could not complete this cash withdrawal.
Date & time
17 Nov 2025 • 11:34
Reference
NMB-2511-114055
Error code
TRM-665
Issue
Cash withdrawal failure
Get help
Back to activity"
0165,screenshots/synthetic_bank_0165.png,Tamil,Tamil,clean,"16:45
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
GBP 564.64
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
06 Jun 2026 • 14:56
Reference
NMB-2606-748869
Error code
IFT-854
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0165,screenshots/augmented/synthetic_bank_0165_blur.png,Tamil,Tamil,blur,"16:45
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
GBP 564.64
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
06 Jun 2026 • 14:56
Reference
NMB-2606-748869
Error code
IFT-854
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0165,screenshots/augmented/synthetic_bank_0165_rot.png,Tamil,Tamil,rotation,"16:45
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
GBP 564.64
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
06 Jun 2026 • 14:56
Reference
NMB-2606-748869
Error code
IFT-854
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0165,screenshots/augmented/synthetic_bank_0165_lowres.png,Tamil,Tamil,low-resolution,"16:45
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
GBP 564.64
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
06 Jun 2026 • 14:56
Reference
NMB-2606-748869
Error code
IFT-854
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0166,screenshots/synthetic_bank_0166.png,Tamil,Tamil,clean,"22:15
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
GBP 2,476.10
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
05 Jul 2024 • 17:16
Reference
NMB-2407-590319
Error code
XCZ-367
Issue
Account blocked
Get help
Back to activity"
0166,screenshots/augmented/synthetic_bank_0166_blur.png,Tamil,Tamil,blur,"22:15
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
GBP 2,476.10
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
05 Jul 2024 • 17:16
Reference
NMB-2407-590319
Error code
XCZ-367
Issue
Account blocked
Get help
Back to activity"
0166,screenshots/augmented/synthetic_bank_0166_rot.png,Tamil,Tamil,rotation,"22:15
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
GBP 2,476.10
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
05 Jul 2024 • 17:16
Reference
NMB-2407-590319
Error code
XCZ-367
Issue
Account blocked
Get help
Back to activity"
0166,screenshots/augmented/synthetic_bank_0166_lowres.png,Tamil,Tamil,low-resolution,"22:15
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
GBP 2,476.10
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
05 Jul 2024 • 17:16
Reference
NMB-2407-590319
Error code
XCZ-367
Issue
Account blocked
Get help
Back to activity"
0167,screenshots/synthetic_bank_0167.png,English,Latin,clean,"12:30
4G
Nova Mobile Banking
Secure transaction centre
FAILED
SGD 2,129.26
We could not complete this cash withdrawal.
Date & time
04 May 2026 • 10:14
Reference
NMB-2605-830861
Error code
CFF-888
Issue
Cash withdrawal failure
Get help
Back to activity"
0167,screenshots/augmented/synthetic_bank_0167_blur.png,English,Latin,blur,"12:30
4G
Nova Mobile Banking
Secure transaction centre
FAILED
SGD 2,129.26
We could not complete this cash withdrawal.
Date & time
04 May 2026 • 10:14
Reference
NMB-2605-830861
Error code
CFF-888
Issue
Cash withdrawal failure
Get help
Back to activity"
0167,screenshots/augmented/synthetic_bank_0167_rot.png,English,Latin,rotation,"12:30
4G
Nova Mobile Banking
Secure transaction centre
FAILED
SGD 2,129.26
We could not complete this cash withdrawal.
Date & time
04 May 2026 • 10:14
Reference
NMB-2605-830861
Error code
CFF-888
Issue
Cash withdrawal failure
Get help
Back to activity"
0167,screenshots/augmented/synthetic_bank_0167_lowres.png,English,Latin,low-resolution,"12:30
4G
Nova Mobile Banking
Secure transaction centre
FAILED
SGD 2,129.26
We could not complete this cash withdrawal.
Date & time
04 May 2026 • 10:14
Reference
NMB-2605-830861
Error code
CFF-888
Issue
Cash withdrawal failure
Get help
Back to activity"
0168,screenshots/synthetic_bank_0168.png,English,Latin,clean,"09:30
4G
Nova Mobile Banking
Secure transaction centre
FAILED
SGD 351.45
The new beneficiary could not be added.
Date & time
03 Feb 2024 • 04:50
Reference
NMB-2402-709214
Error code
QEI-560
Issue
Beneficiary not added
Get help
Back to activity"
0168,screenshots/augmented/synthetic_bank_0168_blur.png,English,Latin,blur,"09:30
4G
Nova Mobile Banking
Secure transaction centre
FAILED
SGD 351.45
The new beneficiary could not be added.
Date & time
03 Feb 2024 • 04:50
Reference
NMB-2402-709214
Error code
QEI-560
Issue
Beneficiary not added
Get help
Back to activity"
0168,screenshots/augmented/synthetic_bank_0168_rot.png,English,Latin,rotation,"09:30
4G
Nova Mobile Banking
Secure transaction centre
FAILED
SGD 351.45
The new beneficiary could not be added.
Date & time
03 Feb 2024 • 04:50
Reference
NMB-2402-709214
Error code
QEI-560
Issue
Beneficiary not added
Get help
Back to activity"
0168,screenshots/augmented/synthetic_bank_0168_lowres.png,English,Latin,low-resolution,"09:30
4G
Nova Mobile Banking
Secure transaction centre
FAILED
SGD 351.45
The new beneficiary could not be added.
Date & time
03 Feb 2024 • 04:50
Reference
NMB-2402-709214
Error code
QEI-560
Issue
Beneficiary not added
Get help
Back to activity"
0169,screenshots/synthetic_bank_0169.png,Singlish,Latin,clean,"16:00
4G
Nova Mobile Banking
Secure transaction centre
FAILED
USD 491.44
Beneficiary add karanna bari una.
Date & time
01 Feb 2025 • 04:54
Reference
NMB-2502-869672
Error code
DMF-845
Issue
Beneficiary not added
Get help
Back to activity"
0169,screenshots/augmented/synthetic_bank_0169_blur.png,Singlish,Latin,blur,"16:00
4G
Nova Mobile Banking
Secure transaction centre
FAILED
USD 491.44
Beneficiary add karanna bari una.
Date & time
01 Feb 2025 • 04:54
Reference
NMB-2502-869672
Error code
DMF-845
Issue
Beneficiary not added
Get help
Back to activity"
0169,screenshots/augmented/synthetic_bank_0169_rot.png,Singlish,Latin,rotation,"16:00
4G
Nova Mobile Banking
Secure transaction centre
FAILED
USD 491.44
Beneficiary add karanna bari una.
Date & time
01 Feb 2025 • 04:54
Reference
NMB-2502-869672
Error code
DMF-845
Issue
Beneficiary not added
Get help
Back to activity"
0169,screenshots/augmented/synthetic_bank_0169_lowres.png,Singlish,Latin,low-resolution,"16:00
4G
Nova Mobile Banking
Secure transaction centre
FAILED
USD 491.44
Beneficiary add karanna bari una.
Date & time
01 Feb 2025 • 04:54
Reference
NMB-2502-869672
Error code
DMF-845
Issue
Beneficiary not added
Get help
Back to activity"
0170,screenshots/synthetic_bank_0170.png,Tanglish,Latin,clean,"15:15
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
USD 2,330.63
Card payment decline aayiduchu.
Date & time
31 Dec 2024 • 20:17
Reference
NMB-2412-104621
Error code
JQT-123
Issue
Card payment declined
Get help
Back to activity"
0170,screenshots/augmented/synthetic_bank_0170_blur.png,Tanglish,Latin,blur,"15:15
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
USD 2,330.63
Card payment decline aayiduchu.
Date & time
31 Dec 2024 • 20:17
Reference
NMB-2412-104621
Error code
JQT-123
Issue
Card payment declined
Get help
Back to activity"
0170,screenshots/augmented/synthetic_bank_0170_rot.png,Tanglish,Latin,rotation,"15:15
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
USD 2,330.63
Card payment decline aayiduchu.
Date & time
31 Dec 2024 • 20:17
Reference
NMB-2412-104621
Error code
JQT-123
Issue
Card payment declined
Get help
Back to activity"
0170,screenshots/augmented/synthetic_bank_0170_lowres.png,Tanglish,Latin,low-resolution,"15:15
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
USD 2,330.63
Card payment decline aayiduchu.
Date & time
31 Dec 2024 • 20:17
Reference
NMB-2412-104621
Error code
JQT-123
Issue
Card payment declined
Get help
Back to activity"
0171,screenshots/synthetic_bank_0171.png,Mixed-language,Latin,clean,"14:15
4G
Nova Mobile Banking
Secure transaction centre
URGENT
LKR 2,416.05
Mama nodanna transaction ekak thiyenawa. Enakku theriyatha transaction irukku.
Date & time
07 Oct 2024 • 19:14
Reference
NMB-2410-814158
Error code
RIC-736
Issue
Unauthorized transaction
Secure account
Back to activity"
0171,screenshots/augmented/synthetic_bank_0171_blur.png,Mixed-language,Latin,blur,"14:15
4G
Nova Mobile Banking
Secure transaction centre
URGENT
LKR 2,416.05
Mama nodanna transaction ekak thiyenawa. Enakku theriyatha transaction irukku.
Date & time
07 Oct 2024 • 19:14
Reference
NMB-2410-814158
Error code
RIC-736
Issue
Unauthorized transaction
Secure account
Back to activity"
0171,screenshots/augmented/synthetic_bank_0171_rot.png,Mixed-language,Latin,rotation,"14:15
4G
Nova Mobile Banking
Secure transaction centre
URGENT
LKR 2,416.05
Mama nodanna transaction ekak thiyenawa. Enakku theriyatha transaction irukku.
Date & time
07 Oct 2024 • 19:14
Reference
NMB-2410-814158
Error code
RIC-736
Issue
Unauthorized transaction
Secure account
Back to activity"
0171,screenshots/augmented/synthetic_bank_0171_lowres.png,Mixed-language,Latin,low-resolution,"14:15
4G
Nova Mobile Banking
Secure transaction centre
URGENT
LKR 2,416.05
Mama nodanna transaction ekak thiyenawa. Enakku theriyatha transaction irukku.
Date & time
07 Oct 2024 • 19:14
Reference
NMB-2410-814158
Error code
RIC-736
Issue
Unauthorized transaction
Secure account
Back to activity"
0172,screenshots/synthetic_bank_0172.png,Singlish,Latin,clean,"22:05
4G
Nova Mobile Banking
Secure transaction centre
WAITING
EUR 365.36
OTP eka thawama awe naha.
Date & time
26 Sep 2025 • 23:05
Reference
NMB-2509-388166
Error code
LIL-473
Issue
OTP not received
Get help
Back to activity"
0172,screenshots/augmented/synthetic_bank_0172_blur.png,Singlish,Latin,blur,"22:05
4G
Nova Mobile Banking
Secure transaction centre
WAITING
EUR 365.36
OTP eka thawama awe naha.
Date & time
26 Sep 2025 • 23:05
Reference
NMB-2509-388166
Error code
LIL-473
Issue
OTP not received
Get help
Back to activity"
0172,screenshots/augmented/synthetic_bank_0172_rot.png,Singlish,Latin,rotation,"22:05
4G
Nova Mobile Banking
Secure transaction centre
WAITING
EUR 365.36
OTP eka thawama awe naha.
Date & time
26 Sep 2025 • 23:05
Reference
NMB-2509-388166
Error code
LIL-473
Issue
OTP not received
Get help
Back to activity"
0172,screenshots/augmented/synthetic_bank_0172_lowres.png,Singlish,Latin,low-resolution,"22:05
4G
Nova Mobile Banking
Secure transaction centre
WAITING
EUR 365.36
OTP eka thawama awe naha.
Date & time
26 Sep 2025 • 23:05
Reference
NMB-2509-388166
Error code
LIL-473
Issue
OTP not received
Get help
Back to activity"
0173,screenshots/synthetic_bank_0173.png,English,Latin,clean,"16:00
4G
Nova Mobile Banking
Secure transaction centre
FAILED
USD 1,543.95
The new beneficiary could not be added.
Date & time
15 Aug 2024 • 20:19
Reference
NMB-2408-531106
Error code
AZI-591
Issue
Beneficiary not added
Get help
Back to activity"
0173,screenshots/augmented/synthetic_bank_0173_blur.png,English,Latin,blur,"16:00
4G
Nova Mobile Banking
Secure transaction centre
FAILED
USD 1,543.95
The new beneficiary could not be added.
Date & time
15 Aug 2024 • 20:19
Reference
NMB-2408-531106
Error code
AZI-591
Issue
Beneficiary not added
Get help
Back to activity"
0173,screenshots/augmented/synthetic_bank_0173_rot.png,English,Latin,rotation,"16:00
4G
Nova Mobile Banking
Secure transaction centre
FAILED
USD 1,543.95
The new beneficiary could not be added.
Date & time
15 Aug 2024 • 20:19
Reference
NMB-2408-531106
Error code
AZI-591
Issue
Beneficiary not added
Get help
Back to activity"
0173,screenshots/augmented/synthetic_bank_0173_lowres.png,English,Latin,low-resolution,"16:00
4G
Nova Mobile Banking
Secure transaction centre
FAILED
USD 1,543.95
The new beneficiary could not be added.
Date & time
15 Aug 2024 • 20:19
Reference
NMB-2408-531106
Error code
AZI-591
Issue
Beneficiary not added
Get help
Back to activity"
0174,screenshots/synthetic_bank_0174.png,Tanglish,Latin,clean,"13:45
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
EUR 325.50
Card payment decline aayiduchu.
Date & time
16 Jul 2025 • 01:38
Reference
NMB-2507-227562
Error code
DMM-658
Issue
Card payment declined
Get help
Back to activity"
0174,screenshots/augmented/synthetic_bank_0174_blur.png,Tanglish,Latin,blur,"13:45
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
EUR 325.50
Card payment decline aayiduchu.
Date & time
16 Jul 2025 • 01:38
Reference
NMB-2507-227562
Error code
DMM-658
Issue
Card payment declined
Get help
Back to activity"
0174,screenshots/augmented/synthetic_bank_0174_rot.png,Tanglish,Latin,rotation,"13:45
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
EUR 325.50
Card payment decline aayiduchu.
Date & time
16 Jul 2025 • 01:38
Reference
NMB-2507-227562
Error code
DMM-658
Issue
Card payment declined
Get help
Back to activity"
0174,screenshots/augmented/synthetic_bank_0174_lowres.png,Tanglish,Latin,low-resolution,"13:45
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
EUR 325.50
Card payment decline aayiduchu.
Date & time
16 Jul 2025 • 01:38
Reference
NMB-2507-227562
Error code
DMM-658
Issue
Card payment declined
Get help
Back to activity"
0175,screenshots/synthetic_bank_0175.png,Tamil,Tamil,clean,"13:45
4G
Nova Mobile Banking
Secure transaction centre
URGENT
SGD 933.34
நீங்கள் அறியாத பரிவர்த்தனை பதிவாகியுள்ளது.
Date & time
17 Apr 2025 • 14:46
Reference
NMB-2504-668423
Error code
OSO-621
Issue
Unauthorized transaction
Secure account
Back to activity"
0175,screenshots/augmented/synthetic_bank_0175_blur.png,Tamil,Tamil,blur,"13:45
4G
Nova Mobile Banking
Secure transaction centre
URGENT
SGD 933.34
நீங்கள் அறியாத பரிவர்த்தனை பதிவாகியுள்ளது.
Date & time
17 Apr 2025 • 14:46
Reference
NMB-2504-668423
Error code
OSO-621
Issue
Unauthorized transaction
Secure account
Back to activity"
0175,screenshots/augmented/synthetic_bank_0175_rot.png,Tamil,Tamil,rotation,"13:45
4G
Nova Mobile Banking
Secure transaction centre
URGENT
SGD 933.34
நீங்கள் அறியாத பரிவர்த்தனை பதிவாகியுள்ளது.
Date & time
17 Apr 2025 • 14:46
Reference
NMB-2504-668423
Error code
OSO-621
Issue
Unauthorized transaction
Secure account
Back to activity"
0175,screenshots/augmented/synthetic_bank_0175_lowres.png,Tamil,Tamil,low-resolution,"13:45
4G
Nova Mobile Banking
Secure transaction centre
URGENT
SGD 933.34
நீங்கள் அறியாத பரிவர்த்தனை பதிவாகியுள்ளது.
Date & time
17 Apr 2025 • 14:46
Reference
NMB-2504-668423
Error code
OSO-621
Issue
Unauthorized transaction
Secure account
Back to activity"
