file,line,category,old_text,new_text
original dataset/train.csv,9101,top_up_by_card_charge,Is there a fee for european bank cards?,Is there a fee for foreign bank cards?
original dataset/train.csv,9111,top_up_by_card_charge,Do I get charged if I top up with my European bank card?,Do I get charged if I top up with my foreign bank card?
original dataset/train.csv,9117,top_up_by_card_charge,Will you charge me for topping up with a European card?,Will you charge me for topping up with a foreign card?
original dataset/train.csv,9125,top_up_by_card_charge,Can I top up for free using a European card?,Can I top up for free using a foreign card?
original dataset/train.csv,9142,top_up_by_card_charge,Will you charge me more if I use a European bank card for a top up?,Will you charge me more if I use a foreign bank card for a top up?
original dataset/train.csv,9152,top_up_by_card_charge,Is there a charge for using an European bank card for top up?,Is there a charge for using an foreign bank card for top up?
original dataset/train.csv,9160,top_up_by_card_charge,Will I be charged a fee for topping up using a European card?,Will I be charged a fee for topping up using a foreign card?
original dataset/train.csv,9161,top_up_by_card_charge,I need to know what charges I will incur for using a European card for top up.,I need to know what charges I will incur for using a foreign card for top up.
original dataset/train.csv,9165,top_up_by_card_charge,What are the top up fees for using an European bank card?,What are the top up fees for using an foreign bank card?
original dataset/train.csv,9167,top_up_by_card_charge,European bank card for top up will come with any extra fees?,foreign bank card for top up will come with any extra fees?
original dataset/train.csv,9169,top_up_by_card_charge,"If I were to use a European bank card for a top up, will I incur a charge?","If I were to use a foreign bank card for a top up, will I incur a charge?"
original dataset/train.csv,9178,top_up_by_card_charge,What are the fees for using a European bank card?,What are the fees for using a foreign bank card?
original dataset/train.csv,9880,country_support,Are these cards available in europe?,Are these cards available in Sri Lanka?
original dataset/train.csv,9881,country_support,If I live outside of the UK am I still eligible for a card?,If I live outside of Sri Lanka am I still eligible for a card?
original dataset/train.csv,9884,country_support,Do you have to be in the UK to get a card?,Do you have to be in Sri Lanka to get a card?
original dataset/train.csv,9887,country_support,Do you provide cards to people not in the UK?,Do you provide cards to people not in Sri Lanka?
original dataset/train.csv,9892,country_support,Can the card be mailed to Europe?,Can the card be mailed to Sri Lanka?
original dataset/train.csv,9908,country_support,Is it possible to get one of your cards in the European Union?,Is it possible to get one of your cards in Sri Lanka?
original dataset/train.csv,9910,country_support,"Although I am not located in the UK area, may i still receive a card?","Although I am not located in Sri Lanka, may i still receive a card?"
original dataset/train.csv,9918,country_support,Any chance of getting the card outside the UK?,Any chance of getting the card outside Sri Lanka?
original dataset/train.csv,9923,country_support,I don't live in the UK. Can I still get a card?,I don't live in Sri Lanka. Can I still get a card?
original dataset/train.csv,9925,country_support,Can I use it outside of Europe?,Can I use it outside of Sri Lanka?
original dataset/train.csv,9929,country_support,Are cards available to those outside of the UK?,Are cards available to those outside of Sri Lanka?
original dataset/train.csv,9931,country_support,Is it possible to get a card outside the UK?,Is it possible to get a card outside Sri Lanka?
original dataset/train.csv,9936,country_support,Is it possible to get a card when i'm not in the UK?,Is it possible to get a card when i'm not in Sri Lanka?
original dataset/train.csv,9937,country_support,Can I get a card if I don't reside in the UK?,Can I get a card if I don't reside in Sri Lanka?
original dataset/train.csv,9938,country_support,"If I don't live in the UK, can I get a card?","If I don't live in Sri Lanka, can I get a card?"
original dataset/train.csv,9955,country_support,Are you only able to get a card if you're in the UK?,Are you only able to get a card if you're in Sri Lanka?
original dataset/train.csv,9963,country_support,Can I get a card although I'm not in the UK,Can I get a card although I'm not in Sri Lanka
original dataset/train.csv,9964,country_support,"If I don't live in the UK, can I still get a card?","If I don't live in Sri Lanka, can I still get a card?"
original dataset/train.csv,9966,country_support,"I'm not in the UK, but can I still get a card?","I'm not in Sri Lanka, but can I still get a card?"
original dataset/train.csv,9969,country_support,Can I have a card even if I am not living in the UK?,Can I have a card even if I am not living in Sri Lanka?
original dataset/train.csv,9984,country_support,Where in the European Union can I get a card?,Where in Sri Lanka can I get a card?
original dataset/train.csv,9986,country_support,I live in the UK. Can I get a card?,I live in Sri Lanka. Can I get a card?
original dataset/train.csv,9988,country_support,I am not in the UK can i get a card?,I am not in Sri Lanka can i get a card?
original dataset/train.csv,9991,country_support,"I want a card, but I'm not in the UK- can I get one still?","I want a card, but I'm not in Sri Lanka- can I get one still?"
llm-zeroshot/english/test_labeled.csv,131,card_payment_wrong_exchange_rate,My exchange went wrong. I swapped Russian Ruble for UK pounds and was charged too much.,My exchange went wrong. I swapped LKR for USD and was charged too much.
llm-zeroshot/english/test_labeled.csv,150,card_payment_wrong_exchange_rate,I'm pretty sure something went wrong with my exchange. I changed Russian Ruble to UK pounds and was charged way too much!,I'm pretty sure something went wrong with my exchange. I changed LKR to USD and was charged way too much!
llm-zeroshot/english/test_labeled.csv,162,extra_charge_on_statement,My statement has a dollar I have been charged showing up on it.,My statement has Rs 10 I have been charged showing up on it.
llm-zeroshot/english/test_labeled.csv,163,extra_charge_on_statement,Why is there a fee for an extra pound in my statement?,Why is there a fee for an extra Rs 10 in my statement?
llm-zeroshot/english/test_labeled.csv,165,extra_charge_on_statement,Why is there an extra dollar charged to my account?,Why is there an extra Rs 10 charged to my account?
llm-zeroshot/english/test_labeled.csv,167,extra_charge_on_statement,I would like a refund on the extra pound I was charged.,I would like a refund on the extra Rs 10 I was charged.
llm-zeroshot/english/test_labeled.csv,168,extra_charge_on_statement,Can you explain what this random $1 charge is?,Can you explain what this random Rs 10 charge is?
