id,split,text_en,category,sentiment_v5,priority,sentiment_v6
799,train,I didn't receive my money earlier and it says the transaction is still in progress. Can you fix it?,pending_cash_withdrawal,Neutral,Medium,Neutral
800,train,"Hello. I have a transaction in my account listed as pending. I tried to use an ATM at the city centre, but the machine declined my card, and I did not receive the money. Why is the transaction still pending if I did not receive the money.",pending_cash_withdrawal,Neutral,Medium,Neutral
801,train,How long does it typically take for a pending ATM withdrawal to clear?,pending_cash_withdrawal,Neutral,Low,Neutral
802,train,My cash withdrawal shows as pending still.,pending_cash_withdrawal,Neutral,Low,Neutral
803,train,i withdrew cash and dont see it reflected on the balance,pending_cash_withdrawal,Neutral,Low,Neutral
804,train,When will my cash withdrawal show/,pending_cash_withdrawal,Neutral,Low,Neutral
805,train,"Hello, I'm having trouble with my card, I don't understand what's happening, I tried using the ATM machine earlier but it wasn't working but seems like the transactions is still in progress, can you cancel it for me?",pending_cash_withdrawal,Neutral,Medium,Neutral
806,train,Looking at my account I've noticed a charge that appears to still be in progress. I had attempted to get money out of the machine earlier but the machine seemed to have been broken. I never received my money so will you please look into this for me? I don't want to be charged for money I never actually received.,pending_cash_withdrawal,Neutral,Medium,Neutral
807,train,What is a pending cash withdrawal?,pending_cash_withdrawal,Neutral,Low,Neutral
808,train,When will a cash withdrawal show up?,pending_cash_withdrawal,Neutral,Low,Neutral
809,train,"Hi, I tried to withdraw some money from an ATM and the machine was broken.  It says that the transaction is still in progress.  Can you double check to see what's happening? I don't want to be charged since I was not able to withdraw the money.",pending_cash_withdrawal,Neutral,Medium,Neutral
810,train,My ATM withdrawal is taking forever,pending_cash_withdrawal,Neutral,Low,Negative
811,train,What does it mean when a cash withdrawal is pending?,pending_cash_withdrawal,Neutral,Low,Neutral
812,train,how long will my cash withdrawal be pending for?,pending_cash_withdrawal,Neutral,Low,Neutral
813,train,Why is my withdrawl to cash still pending?,pending_cash_withdrawal,Neutral,Low,Neutral
814,train,Why is the pending status on my cash withdrawal taking so long?,pending_cash_withdrawal,Neutral,Low,Negative
815,train,There is a pending transaction on my account for when I tried to get money from the ATM earlier and it did not work. Can you fix this?,pending_cash_withdrawal,Neutral,Medium,Neutral
816,train,The cash I got at the ATM is still in my account.,pending_cash_withdrawal,Neutral,Low,Neutral
817,train,How long will it take for my cash withdrawal to stop pending,pending_cash_withdrawal,Neutral,Low,Neutral
818,train,I'm concerned because my cash withdrawal is pending.,pending_cash_withdrawal,Neutral,Low,Negative
819,train,What is the reason my cash withdrawal is still pending?,pending_cash_withdrawal,Neutral,Low,Neutral
820,train,How long will it take for my cash withdrawal to no longer show as pending?,pending_cash_withdrawal,Neutral,Low,Neutral
821,train,How long until I see a cash withdrawal?,pending_cash_withdrawal,Neutral,Low,Neutral
822,train,my cash out is still pending,pending_cash_withdrawal,Neutral,Low,Neutral
823,train,Why does it still charge me even though I was unable to withdraw money from the ATM?,pending_cash_withdrawal,Neutral,Medium,Neutral
824,train,What does it mean if my cash withdrawal is pending?,pending_cash_withdrawal,Neutral,Low,Neutral
825,train,Why is a transaction still pending?,pending_cash_withdrawal,Neutral,Low,Neutral
826,train,I am not seeing recent cash withdrawal on my account.,pending_cash_withdrawal,Neutral,Low,Neutral
827,train,What does a pending cash withdrawal mean?,pending_cash_withdrawal,Neutral,Low,Neutral
828,train,"I tried to get some with-drawls but the machine didn't work. The transaction still seems in progress.Seems like  something is wrong,I don't want to be charged for Transaction i did not make.",pending_cash_withdrawal,Neutral,Medium,Neutral
829,train,How long will a cash withdrawal be pending?,pending_cash_withdrawal,Neutral,Low,Neutral
830,train,"If I have already completed a cash withdrawal at an ATM, is it normal for it to show as a pending transaction on the app?",pending_cash_withdrawal,Neutral,Low,Neutral
831,train,Why does a cash withdrawal show as pending?,pending_cash_withdrawal,Neutral,Low,Neutral
832,train,Why would a cash withdrawal still be pending?,pending_cash_withdrawal,Neutral,Low,Neutral
833,train,Explain pending transactions.,pending_cash_withdrawal,Neutral,Low,Neutral
834,train,How is my ATM deposit not available yet?,pending_cash_withdrawal,Neutral,Low,Neutral
835,train,"My cash withdrawal is showing as pending, why?",pending_cash_withdrawal,Neutral,Low,Neutral
836,train,"I withdrew some cash, when is it going to show?",pending_cash_withdrawal,Neutral,Low,Neutral
837,train,Can you let me know why my cash withdrawal is still pending?,pending_cash_withdrawal,Neutral,Low,Neutral
838,train,I made a cash withdrawal and it is still listed as a pending transaction.,pending_cash_withdrawal,Neutral,Low,Neutral
839,train,"my cash withdrawal is pending, why?",pending_cash_withdrawal,Neutral,Low,Neutral
840,train,"Hae there, I have a transaction that is in progress despite the fact that the ATM was not working, what do I do to avoid being charged?",pending_cash_withdrawal,Neutral,Medium,Neutral
841,train,"I've been waiting for 3 days, why is my withdrawal still pending?",pending_cash_withdrawal,Neutral,Low,Negative
842,train,"I removed cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I already received the cash?",pending_cash_withdrawal,Neutral,Medium,Neutral
843,train,How long will my ATM withdrawal be pending?,pending_cash_withdrawal,Neutral,Low,Neutral
844,train,Is there any reason my cash withdrawal still shows as pending?,pending_cash_withdrawal,Neutral,Low,Neutral
845,train,Its been several days and my cash withdrawal is still pending. Why?,pending_cash_withdrawal,Neutral,Low,Negative
846,train,My account says a withdrawal is pending - why can't I take cash out of the ATM?,pending_cash_withdrawal,Neutral,Low,Neutral
847,train,"I tried to take out some money from an ATM earlier today and it was declined. Looking on my screen now, I still see that it's pending for that amount. I didn't actually get that money, so I don't want it processed on my account.",pending_cash_withdrawal,Neutral,Medium,Neutral
848,train,"My cash withdrawal says pending, why?",pending_cash_withdrawal,Neutral,Low,Neutral
849,train,Why is my cash still pending that I put in ATM?,pending_cash_withdrawal,Neutral,Low,Neutral
850,train,In my account I noticed my ATM withdrawal is still pending,pending_cash_withdrawal,Neutral,Low,Neutral
851,train,Please cancel the latest ATM charge on my card as my card was declined earlier today and I did not receive that cash.,pending_cash_withdrawal,Neutral,Medium,Neutral
852,train,"My withdrawal is pending, why?",pending_cash_withdrawal,Neutral,Low,Neutral
853,train,Why does my account show as pending a cash withdrawal from the ATM that I have already made?,pending_cash_withdrawal,Neutral,Low,Neutral
854,train,"I have a cash withdrawal that says it's pending, why?",pending_cash_withdrawal,Neutral,Low,Neutral
855,train,I took out money from the ATM and it's still showing as pending?,pending_cash_withdrawal,Neutral,Low,Neutral
856,train,Why would a cash withdrawal be pending?,pending_cash_withdrawal,Neutral,Low,Neutral
857,train,Why is the cash transaction still showing as not completed?,pending_cash_withdrawal,Neutral,Low,Neutral
858,train,Why is my withdrawal from the ATM still showing as pending?,pending_cash_withdrawal,Neutral,Low,Neutral
859,train,The cash I deposited using the ATM is still pending,pending_cash_withdrawal,Neutral,Low,Neutral
860,train,"I tried to withdraw money, but was unable to. Still says that the transaction is pending? Will this money disappear??",pending_cash_withdrawal,Negative,Medium,Negative
861,train,There is a withdrawal waiting.,pending_cash_withdrawal,Neutral,Medium,Neutral
862,train,Can you please tell me why my cash withdrawal is still pending?,pending_cash_withdrawal,Neutral,Low,Neutral
863,train,My atm withdraw is stillpending,pending_cash_withdrawal,Neutral,Medium,Neutral
864,train,"I Withdrew cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I received the cash already?",pending_cash_withdrawal,Neutral,Medium,Neutral
865,train,"Hello, I tried to take some cash out of the ATM but I looked at my statement and it still shows that it's pending. Is the machine broken? Will I receive my money back or will I be charged for this?",pending_cash_withdrawal,Neutral,Medium,Neutral
866,train,I made a cash withdraw and it shows up as pending why is that?,pending_cash_withdrawal,Neutral,Medium,Neutral
867,train,My last ATM request did not go through due to a declined card. Please cancel the request on my account.,pending_cash_withdrawal,Neutral,Medium,Neutral
868,train,What should I do if I see a withdrawal is pending?,pending_cash_withdrawal,Neutral,Low,Neutral
869,train,My balance is not what I thought it was following an ATM withdrawal,pending_cash_withdrawal,Neutral,Medium,Neutral
870,train,"I tempted to get some money out of the machine earlier and it did not work.Looking now, the transaction actually shows to still be in progress. I would certainly appreciate someone look into this and let me know what's going on. I definitely do not want to be charged for money I never received.",pending_cash_withdrawal,Neutral,Medium,Neutral
871,train,"Hello, I tried to take out some money out of the ATM, but it's still showing that it's pending? I really don't want to be charged for this.",pending_cash_withdrawal,Neutral,Medium,Neutral
872,train,how long until a cash withdrawal will show on my account,pending_cash_withdrawal,Neutral,Low,Neutral
873,train,When will the cash that I put in the ATM be cleared from pending status?,pending_cash_withdrawal,Neutral,Medium,Neutral
874,train,"My card was declined and I did not receive money from the ATM earlier, yet it show on my account that it is pending.",pending_cash_withdrawal,Neutral,Medium,Neutral
875,train,I pulled cash from the ATM earlier. Why is it still pending if I already have the cash?,pending_cash_withdrawal,Neutral,Medium,Neutral
876,train,my cash withdrawal has not come out of my account yet.,pending_cash_withdrawal,Neutral,Medium,Neutral
877,train,"I needed cash today, so I used another provider's ATM, and when I attempted to withdraw, it declined. I just checked it out and I'm still showing my account with that amount pending! I didn't take any money out, it was declined, so I don't want that to be processed as a withdrawal.",pending_cash_withdrawal,Neutral,Medium,Neutral
878,train,Why has my deposit in the ATM not cleared yet?,pending_cash_withdrawal,Neutral,Medium,Neutral
879,train,why isnt my cash withdrawal showing,pending_cash_withdrawal,Neutral,Medium,Neutral
880,train,How many different currencies can I hold money in?,fiat_currency_support,Neutral,Low,Neutral
881,train,Do you allow currency exchanges?,fiat_currency_support,Neutral,Low,Neutral
882,train,How many currencies can I have money in in my account?,fiat_currency_support,Neutral,Low,Neutral
883,train,Is the EUR accepted for exchanges?,fiat_currency_support,Neutral,Low,Neutral
