row_index,text_en,text_singlish,category,sentiment,priority
789,"I got cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I already received the cash?","kalin mama ATM eken cash gatta, et app eke eka pending kiyala pennanava. meka thama pending venne kohomada, salli mata danatamat labuna?",pending_cash_withdrawal,Neutral,Low
790,I made a deposit in the ATM and it has not cleared,"mama ATM eke deposit ekak kala, eka thama clear vela naa.",pending_cash_withdrawal,Neutral,Low
791,withdrawal pending meaning?,withdrawal pending kiyanne mokakda?,pending_cash_withdrawal,Neutral,Low
792,What does it mean to have a pending cash withdrawal?,pending cash withdrawal ekak tiyenava kiyanne mokakda?,pending_cash_withdrawal,Neutral,Low
793,I tried to get some money but the machine was not working .The transaction still seems in progress! Can you please check what's going on.I don't want to be charged for money that I did not received.,"mama salli tikak ganna haduva, et machine eka vada kale naa. transaction eka thama in progress vage! mokada venne kiyala balanna puluvanda? mata nolabunu salliyakata ayakaraganna ona naa.",pending_cash_withdrawal,Neutral,Medium
794,"My account says there are pending funds right now from withdrawing from an ATM, but my card was declined and I never took out any money. When will that money be deposited back into my account?","ATM ekakin salli ganimak nisa dan mage account eke pending funds tiyenava kiyanava, et mage card eka decline vuna, mama kisima salliyak gatte naa. e salli kavadada mage account ekata apahu enne?",pending_cash_withdrawal,Neutral,Medium
795,How long before I can see that my cash withdrawal has taken place?,mage cash withdrawal eka vuna kiyala dakinna kochchara vela yanavada?,pending_cash_withdrawal,Neutral,Low
796,"My cash withdrawal shows pending, why?","mage cash withdrawal eka pending kiyala pennanava, ayi?",pending_cash_withdrawal,Neutral,Low
797,My account says I have money but I withdrew it in cash.,"mage account eka kiyanava mata salli tiyenava kiyala, et mama eka cash vidihata gatta.",pending_cash_withdrawal,Neutral,Low
798,How do I get my cash withdrawal to show?,mage cash withdrawal eka pennaganne kohomada?,pending_cash_withdrawal,Neutral,Low
799,I didn't receive my money earlier and it says the transaction is still in progress. Can you fix it?,"kalin mata salli labune naa, transaction eka thama in progress kiyanava. eka hadanna puluvanda?",pending_cash_withdrawal,Neutral,Medium
800,"Hello. I have a transaction in my account listed as pending. I tried to use an ATM at the city centre, but the machine declined my card, and I did not receive the money. Why is the transaction still pending if I did not receive the money.","halo. mage account eke pending kiyala transaction ekak tiyenava. mama town eke ATM ekak pavichchi karanna haduva, et machine eka mage card eka decline kala, mata salli labune naa. salli nolabuna nam transaction eka thama pending venne ayi?",pending_cash_withdrawal,Neutral,Medium
801,How long does it typically take for a pending ATM withdrawal to clear?,pending ATM withdrawal ekak clear venna samanyayen kochchara vela yanavada?,pending_cash_withdrawal,Neutral,Low
802,My cash withdrawal shows as pending still.,mage cash withdrawal eka thama pending kiyala pennanava.,pending_cash_withdrawal,Neutral,Low
803,i withdrew cash and dont see it reflected on the balance,"mama cash gatta, et eka balans eke pennanne naa.",pending_cash_withdrawal,Neutral,Low
804,When will my cash withdrawal show/,mage cash withdrawal eka kavadada pennanne?,pending_cash_withdrawal,Neutral,Low
805,"Hello, I'm having trouble with my card, I don't understand what's happening, I tried using the ATM machine earlier but it wasn't working but seems like the transactions is still in progress, can you cancel it for me?","halo, mage card eke prashnayak tiyenava, mokada venne kiyala terenne naa, kalin mama ATM machine eka pavichchi karanna haduva et eka vada kale naa, et transaction eka thama in progress vage, eka mata cancel karala denna puluvanda?",pending_cash_withdrawal,Neutral,Medium
806,Looking at my account I've noticed a charge that appears to still be in progress. I had attempted to get money out of the machine earlier but the machine seemed to have been broken. I never received my money so will you please look into this for me? I don't want to be charged for money I never actually received.,"account eka baladdi thama in progress vage pena charge ekak dakka. kalin mama machine eken salli ganna haduva et machine eka kadila vage. mata salli labunema naa, e nisa meka gana poddak balanna puluvanda? mata attatama nolabunu salliyakata ayakaraganna ona naa.",pending_cash_withdrawal,Neutral,Medium
807,What is a pending cash withdrawal?,pending cash withdrawal ekak kiyanne mokakda?,pending_cash_withdrawal,Neutral,Low
808,When will a cash withdrawal show up?,cash withdrawal ekak kavadada pennanne?,pending_cash_withdrawal,Neutral,Low
809,"Hi, I tried to withdraw some money from an ATM and the machine was broken.  It says that the transaction is still in progress.  Can you double check to see what's happening? I don't want to be charged since I was not able to withdraw the money.","hayi, mama ATM ekakin salli tikak ganna haduva, machine eka kadila tibuna. transaction eka thama in progress kiyanava. mokada venne kiyala deparak balanna puluvanda? mata salli ganna bari vuna nisa mata ayakaraganna ona naa.",pending_cash_withdrawal,Neutral,Medium
810,My ATM withdrawal is taking forever,mage ATM withdrawal eka ananteta vela yanava.,pending_cash_withdrawal,Neutral,Low
811,What does it mean when a cash withdrawal is pending?,cash withdrawal ekak pending vunama eke teruma mokakda?,pending_cash_withdrawal,Neutral,Low
812,how long will my cash withdrawal be pending for?,mage cash withdrawal eka kochchara kal pending veyida?,pending_cash_withdrawal,Neutral,Low
813,Why is my withdrawl to cash still pending?,mage cash withdrawal eka thama pending ayi?,pending_cash_withdrawal,Neutral,Low
814,Why is the pending status on my cash withdrawal taking so long?,mage cash withdrawal eke pending status eka mechchara vela yanne ayi?,pending_cash_withdrawal,Neutral,Low
815,There is a pending transaction on my account for when I tried to get money from the ATM earlier and it did not work. Can you fix this?,kalin mama ATM eken salli ganna hadaddi eka vada nokarapu nisa mage account eke pending transaction ekak tiyenava. meka hadanna puluvanda?,pending_cash_withdrawal,Neutral,Medium
816,The cash I got at the ATM is still in my account.,mama ATM eken gatta cash eka thama mage account eke tiyenava.,pending_cash_withdrawal,Neutral,Low
817,How long will it take for my cash withdrawal to stop pending,mage cash withdrawal eka pending eka navatinna kochchara vela yayida?,pending_cash_withdrawal,Neutral,Low
818,I'm concerned because my cash withdrawal is pending.,mage cash withdrawal eka pending nisa mata kanassallak tiyenava.,pending_cash_withdrawal,Neutral,Low
819,What is the reason my cash withdrawal is still pending?,mage cash withdrawal eka thama pending venna hetuva mokakda?,pending_cash_withdrawal,Neutral,Low
820,How long will it take for my cash withdrawal to no longer show as pending?,mage cash withdrawal eka tavaduratat pending kiyala nopennanna kochchara vela yayida?,pending_cash_withdrawal,Neutral,Low
821,How long until I see a cash withdrawal?,cash withdrawal ekak dakinna kochchara vela yanavada?,pending_cash_withdrawal,Neutral,Low
822,my cash out is still pending,mage cash out eka thama pending.,pending_cash_withdrawal,Neutral,Low
823,Why does it still charge me even though I was unable to withdraw money from the ATM?,ATM eken salli ganna bari vunat thama mata ayakaranne ayi?,pending_cash_withdrawal,Neutral,Medium
824,What does it mean if my cash withdrawal is pending?,mage cash withdrawal eka pending nam eke teruma mokakda?,pending_cash_withdrawal,Neutral,Low
825,Why is a transaction still pending?,transaction ekak thama pending venne ayi?,pending_cash_withdrawal,Neutral,Low
826,I am not seeing recent cash withdrawal on my account.,mage account eke langadi karapu cash withdrawal eka mata penne naa.,pending_cash_withdrawal,Neutral,Low
827,What does a pending cash withdrawal mean?,pending cash withdrawal ekak kiyanne mokakda?,pending_cash_withdrawal,Neutral,Low
828,"I tried to get some with-drawls but the machine didn't work. The transaction still seems in progress.Seems like  something is wrong,I don't want to be charged for Transaction i did not make.","mama salli tikak ganna haduva et machine eka vada kale naa. transaction eka thama in progress vage. mokak hari varaddak vage, mama nokarapu transaction ekakata ayakaraganna ona naa.",pending_cash_withdrawal,Neutral,Medium
829,How long will a cash withdrawal be pending?,cash withdrawal ekak kochchara kal pending veyida?,pending_cash_withdrawal,Neutral,Low
830,"If I have already completed a cash withdrawal at an ATM, is it normal for it to show as a pending transaction on the app?","mama danatamat ATM ekakin cash withdrawal ekak karala ivara nam, app eke eka pending transaction ekak vidihata pennana eka samanya deyakda?",pending_cash_withdrawal,Neutral,Low
831,Why does a cash withdrawal show as pending?,cash withdrawal ekak pending vidihata pennanne ayi?,pending_cash_withdrawal,Neutral,Low
832,Why would a cash withdrawal still be pending?,cash withdrawal ekak thama pending venne ayi?,pending_cash_withdrawal,Neutral,Low
833,Explain pending transactions.,pending transactions gana pahadili karannako.,pending_cash_withdrawal,Neutral,Low
834,How is my ATM deposit not available yet?,mage ATM deposit eka thama natte kohomada?,pending_cash_withdrawal,Neutral,Low
835,"My cash withdrawal is showing as pending, why?","mage cash withdrawal eka pending kiyala pennanava, ayi?",pending_cash_withdrawal,Neutral,Low
836,"I withdrew some cash, when is it going to show?","mama cash tikak gatta, eka kavadada pennanne?",pending_cash_withdrawal,Neutral,Low
837,Can you let me know why my cash withdrawal is still pending?,mage cash withdrawal eka thama pending ayi kiyala kiyanna puluvanda?,pending_cash_withdrawal,Neutral,Low
838,I made a cash withdrawal and it is still listed as a pending transaction.,"mama cash withdrawal ekak kala, eka thama pending transaction ekak vidihata tiyenava.",pending_cash_withdrawal,Neutral,Low
839,"my cash withdrawal is pending, why?","mage cash withdrawal eka pending, ayi?",pending_cash_withdrawal,Neutral,Low
840,"Hae there, I have a transaction that is in progress despite the fact that the ATM was not working, what do I do to avoid being charged?","hayi, ATM eka vada nokarat mata in progress transaction ekak tiyenava, ayakaraganimen valakvaganna mama mokada karanne?",pending_cash_withdrawal,Neutral,Medium
841,"I've been waiting for 3 days, why is my withdrawal still pending?","mama davas 3k balagena innava, mage withdrawal eka thama pending ayi?",pending_cash_withdrawal,Neutral,Low
842,"I removed cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I already received the cash?","kalin mama ATM eken cash gatta, et app eke eka pending kiyala pennanava. meka thama pending venne kohomada, salli mata danatamat labuna?",pending_cash_withdrawal,Neutral,Low
843,How long will my ATM withdrawal be pending?,mage ATM withdrawal eka kochchara kal pending veyida?,pending_cash_withdrawal,Neutral,Low
844,Is there any reason my cash withdrawal still shows as pending?,mage cash withdrawal eka thama pending kiyala pennanna hetuvak tiyenavada?,pending_cash_withdrawal,Neutral,Low
845,Its been several days and my cash withdrawal is still pending. Why?,"davas kihipayak gihilla, mage cash withdrawal eka thama pending. ayi?",pending_cash_withdrawal,Neutral,Low
846,My account says a withdrawal is pending - why can't I take cash out of the ATM?,mage account eka kiyanava withdrawal ekak pending kiyala - mata ATM eken cash ganna bari ayi?,pending_cash_withdrawal,Neutral,Low
847,"I tried to take out some money from an ATM earlier today and it was declined. Looking on my screen now, I still see that it's pending for that amount. I didn't actually get that money, so I don't want it processed on my account.","ada kalin mama ATM ekakin salli tikak ganna haduva, eka decline vuna. dan screen eke baladdi e gana thama pending kiyala penava. mata attatama e salli labune naa, e nisa eka mage account eke process venna ona naa.",pending_cash_withdrawal,Neutral,Medium
848,"My cash withdrawal says pending, why?","mage cash withdrawal eka pending kiyanava, ayi?",pending_cash_withdrawal,Neutral,Low
849,Why is my cash still pending that I put in ATM?,mama ATM ekata damma cash eka thama pending ayi?,pending_cash_withdrawal,Neutral,Low
