row_index,text,category,sentiment_existing,priority_existing,vader_compound,negativity_score,positive_flag,suggested_sentiment,suggested_priority,priority_content_support,has_urgent_cue,strong_neg_hits,urgent_hits
2011,My top-up is taking a very long time to complete.,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2012,I do not think the pop up went through yet.,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2013,how long are my top ups pending,pending_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
2014,Did I do something incorrectly? Where is my top-up?,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2015,Why hasn't my top-up gone through?,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2016,Should my top up still be pending?,pending_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
2017,top up is still pending,pending_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
2018,I have been waiting for my top-up to complete and it still hasn't gone through.,pending_top_up,Neutral,Low,0.0,1.5,False,Neutral,Low,False,False,still hasn't,
2019,Im trying to top up my card but it's still pending and it's been an hour. Is there any way to make it go through faster? Do I not have enough?,pending_top_up,Neutral,Low,0.193,0.0,False,Neutral,Low,False,False,,
2020,Please explain why my top-up hasn't been processed yet?,pending_top_up,Neutral,Low,0.318,0.0,False,Neutral,Low,False,False,,
2021,Why can't I see my funds after I topped up?,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2022,My top up hasn't gone through,pending_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
2023,I'm pretty sure my top up is still pending.,pending_top_up,Neutral,Low,0.743,0.0,False,Neutral,Low,False,False,,
2024,When will my top-up be completed?,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2025,"My top up keeps showing pending?  How long will things be like this?  Days, weeks, months?  I need the money quite urgently for an important coffee purchase, can you please let me know when top up will work?",pending_top_up,Neutral,Low,0.847,0.0,False,Neutral,Low,False,False,,
2026,"I think something is wrong with your top up.  I've been waiting a little over an hour for this to go through, can you send it through for me?",pending_top_up,Neutral,Low,-0.318,1.6,False,Neutral,Low,False,False,,
2027,How long do top-ups take to go through,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2028,I tried topping up for the first time today since I am a new customer. It doesn't appear that it's working. It has been pending for at least half an hour. Please take care of this.,pending_top_up,Neutral,Low,0.67,0.0,False,Neutral,Low,False,False,,
2029,"How long is a top up supposed to be pending, because an hour is too long! Can you fix this to go through?",pending_top_up,Neutral,Low,0.271,0.5,False,Neutral,Low,False,False,,
2030,There is a top up that has been pending for an hour and I don't know why.  I was expecting it immediately and need it now!,pending_top_up,Neutral,Low,0.271,1.0,False,Neutral,Low,True,True,,immediately
2031,Can you tell me what is wrong ? I top-up with you all the time but this time it just shows my top-up as pending. What is happening?,pending_top_up,Negative,Medium,-0.342,1.7,False,Neutral,Low,False,False,,
2032,My top-up appears to be pending.,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2033,Is there a reason that my top-up is still pending?,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2034,why is top up pending,pending_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
2035,"I topped-up my account, but I don't think it went through.",pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2036,The top-up is broken.,pending_top_up,Negative,Low,-0.477,2.4,False,Mildly Negative,Low,False,False,,
2037,"Is there something wrong with my top up I did an hour ago? it's still pending. I need that money, i cant afford to wait or have it come back to me.",pending_top_up,Neutral,Low,-0.318,1.6,False,Neutral,Low,False,False,,
2038,Why is my top-up pending?,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2039,"How come my top-up didn't go through instantly, like it usually does?",pending_top_up,Neutral,Low,0.361,0.0,False,Neutral,Low,False,False,,
2040,It's been some time since refilled the top-up.,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2041,I added money to the card but the transaction didn't go through,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2042,How long do I need to wait til my top up isn't pending?,pending_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
2043,top up not completed,pending_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
2044,It appears my top-up has not gone through.,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2045,"Even though I added money ey to the card, I couldn't use it",pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2046,How long does it take for a top up to be approved?,pending_top_up,Neutral,Low,0.557,0.0,False,Neutral,Low,False,False,,
2047,How do I make my top up complete?,pending_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
2048,What is taking so long with my top up?,pending_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
2049,When will my top up be applied?,pending_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
2050,Can you look into why my most recent top-up is showing as pending? I thought it was supposed to be instantaneous.,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2051,I just made a top-up but it shows as pending! I use your service all the time and have never had a problem before. Why does it keep showing up as pending?,pending_top_up,Neutral,Low,0.49,0.5,False,Neutral,Low,False,False,,
2052,How long does my top up pending last?,pending_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
2053,"I topped up last night but don't have any funds, why not?",pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2054,How long should it take for my top-up to finish? I've been waiting a while.,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2055,Is there a reason my top-up has not gone through?,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2056,Problem with my top up going through,pending_top_up,Neutral,Low,-0.226,1.1,False,Neutral,Low,False,False,,
2057,How do I know if my top-up went through?,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2058,Can you please sort out your top up? I need this to go through asap because I really need the money. It's already been pending for an hour.,pending_top_up,Neutral,Low,0.477,0.5,False,Neutral,Low,True,True,,asap
2059,Can you tell me why my pop-up is still pending?,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2060,"new customer and filling gas for the first time today, not working,",pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2061,What's taking my top-up so long?,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2062,What is wrong with my top-up?,pending_top_up,Negative,Medium,-0.477,2.4,False,Mildly Negative,Low,False,False,,
2063,When will my top up process?,pending_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
2064,Can you explain to me why a top-up would still be pending?,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2065,How long will it take for my top up to work? It's still pending,pending_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
2066,Isn't my top-up supposed to mean its complete?,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2067,What is the reason that my top-up is still pending?,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2068,When will my top up go through?,pending_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
2069,Please sort your top up! My top up has been pending for an hour already. Can you please make it go through as soon as possible. I really need the money.,pending_top_up,Neutral,Low,0.757,0.5,False,Neutral,Low,False,False,,
2070,My top-up has not posted.,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2071,I made a top up yesterday but it's still pending.,pending_top_up,Neutral,Low,0.103,0.0,False,Neutral,Low,False,False,,
2072,"Hello, I'm a brand new customer and tried topping up for the first time today. It has been pending for half an hour and doesn't seem to be working. Please resolve this.",pending_top_up,Neutral,Low,0.599,0.0,False,Neutral,Low,False,False,,
2073,I have a new card and I can't add money to it.  I tried about 30 minutes ago and it is still pending.  What do I do?,pending_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
2074,I'm not certain my top-up went through yet.,pending_top_up,Neutral,Low,-0.206,1.0,False,Neutral,Low,False,False,,
2075,I've been waiting for over an hour for a top up to go through.  How long is this supposed to take?  I really need this money.,pending_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
2076,Where to check top ups pending?,pending_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
2077,Cancel a transaction,cancel_transfer,Neutral,Medium,-0.25,1.2,False,Neutral,Medium,False,False,,
2078,Am I able to cancel a transfer I just made,cancel_transfer,Neutral,Medium,-0.25,1.2,False,Neutral,Medium,False,False,,
2079,"I needed to make a payment on my account, but I typed in the incorrect number.  The app won't allow me to cancel this transaction.  I need it cancelled ASAP!!",cancel_transfer,Neutral,Medium,-0.73,5.1,False,Mildly Negative,Medium,True,True,,ASAP
2080,I made a mistake this morning when I did a transfer. How do I reverse it?,cancel_transfer,Neutral,Medium,-0.34,1.7,False,Neutral,Medium,False,False,,
2081,Can I cancel a transaction?,cancel_transfer,Neutral,Medium,-0.25,1.2,False,Neutral,Medium,False,False,,
2082,"Hi, I sent a payment to the wrong account number - can you cancel it as soon as possible?",cancel_transfer,Negative,Medium,-0.586,2.9,False,Mildly Negative,Medium,False,False,,
2083,How do I revert a transaction?,cancel_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
2084,I just realized I made the wrong transaction yesterday. Would  you please make it correct?I need it by tomorrow Please.,cancel_transfer,Negative,High,0.128,0.0,False,Neutral,Medium,False,False,,
2085,How do i cancel a charge?,cancel_transfer,Neutral,Medium,-0.25,1.2,False,Neutral,Medium,False,False,,
2086,"I didn't want to make a transaction, I want to revert it",cancel_transfer,Neutral,Medium,0.02,0.0,False,Neutral,Medium,False,False,,
2087,Is there a way to undo a transaction?,cancel_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
2088,"I accidentally made a payment from the wrong account yesterday. It's my rent payment, and it's very large, so the account I paid from won't be able to cover the amount. It's really important that the payment be made from the right account?",cancel_transfer,Neutral,Medium,-0.528,2.6,False,Mildly Negative,Medium,False,False,,
2089,I would like help to revert a transaction I did this morning,cancel_transfer,Neutral,Medium,0.637,0.0,False,Neutral,Medium,False,False,,
2090,Please help revert my transaction from this morning.,cancel_transfer,Neutral,Medium,0.612,0.0,False,Neutral,Medium,False,False,,
2091,Is there any way to cancel my transfer,cancel_transfer,Neutral,Medium,-0.25,1.2,False,Neutral,Medium,False,False,,
2092,I messed up a transfer and need to reverse it.,cancel_transfer,Neutral,Medium,-0.34,1.7,False,Neutral,Medium,False,False,,
2093,"Please cancel my most recent transfer, it was a mistake. This is an emergency. It needs to be canceled before it goes through.",cancel_transfer,Positive,Medium,-0.572,3.4,False,Mildly Negative,Medium,True,True,,emergency
2094,I made a mistake and performed a transaction on the wrong account!,cancel_transfer,Negative,High,-0.7,4.0,False,Mildly Negative,Medium,False,False,,
2095,I want to revert a transaction I did this morning,cancel_transfer,Neutral,Medium,0.077,0.0,False,Neutral,Medium,False,False,,
2096,I need to change a transfer.,cancel_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
2097,How do I cancel a transaction?,cancel_transfer,Neutral,Medium,-0.25,1.2,False,Neutral,Medium,False,False,,
2098,I need to cancel a transaction please!,cancel_transfer,Neutral,Medium,0.151,0.5,False,Neutral,Medium,False,False,,
2099,I want to revert a transaction I did,cancel_transfer,Neutral,Medium,0.077,0.0,False,Neutral,Medium,False,False,,
2100,"Could I please cancel my transfer, I paid it into the wrong account. I need to pay it into the right account by tomorrow.",cancel_transfer,Neutral,Medium,-0.494,2.5,False,Mildly Negative,Medium,False,False,,
2101,I need a transfer cancelled.,cancel_transfer,Neutral,Medium,-0.25,1.2,False,Neutral,Medium,False,False,,
2102,I did a transaction this morning and now I want to cancel it.,cancel_transfer,Neutral,Medium,-0.178,0.9,False,Neutral,Medium,False,False,,
2103,A transfer has to be cancelled.,cancel_transfer,Neutral,Medium,-0.25,1.2,False,Neutral,Medium,False,False,,
2104,Is it possible to cancel a transaction?,cancel_transfer,Neutral,Medium,-0.25,1.2,False,Neutral,Medium,False,False,,
2105,I messed up and made a transaction using the wrong account.,cancel_transfer,Negative,High,-0.67,3.4,False,Mildly Negative,Medium,False,False,,
2106,One of my transactions needs to be canceled.,cancel_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
2107,I need to stop a transaction that I made.,cancel_transfer,Neutral,Medium,-0.296,1.5,False,Neutral,Medium,False,False,,
2108,I need to cancel a transfer I made.,cancel_transfer,Neutral,Medium,-0.25,1.2,False,Neutral,Medium,False,False,,
2109,"My transfer was wrong, are you able to stop it before it goes through please?",cancel_transfer,Neutral,Medium,-0.459,2.3,False,Mildly Negative,Medium,False,False,,
2110,I used the wrong account.,cancel_transfer,Negative,High,-0.477,2.4,False,Mildly Negative,Medium,False,False,,
2111,I've made a horrible mistake!  I transferred money to the wrong account by accident!  I entered one of the digits wrong.  I need this cancelled immediately please.,cancel_transfer,Negative,High,-0.941,7.7,False,Severely Negative,Medium,True,True,horribl,immediately
2112,What are the steps I need to take to cancel a transaction?,cancel_transfer,Neutral,Medium,-0.25,1.2,False,Neutral,Medium,False,False,,
2113,I would like to cancel a transfer...is this possible?,cancel_transfer,Neutral,Medium,0.128,0.0,False,Neutral,Medium,False,False,,
2114,I want to cancel the transaction I made earlier,cancel_transfer,Neutral,Medium,-0.178,0.9,False,Neutral,Medium,False,False,,
2115,I submitted a transaction but it was for the incorrect account.,cancel_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
2116,"I stupidly initiated a rent payment from the wrong account yesterday. It can't be paid from that account, but it really needs to get paid on time. Am I able to move the payment to the right account?",cancel_transfer,Neutral,Medium,-0.468,2.3,False,Mildly Negative,Medium,False,False,,
2117,Can you help me to quickly cancel a transaction I accidentally did to the wrong account?,cancel_transfer,Neutral,Medium,-0.586,2.9,False,Mildly Negative,Medium,False,False,,
2118,"I don't think the transaction has gone through, so can I cancel a transfer?",cancel_transfer,Neutral,Medium,-0.31,1.6,False,Neutral,Medium,False,False,,
2119,I wanna revert a transaction i did this morning.,cancel_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
